"","ID.Number","Rank_gift","predicted_gift_amount"
"15153",502272,15153,94.3271074817659
"15154",455520,15154,94.3147477921468
"15155",2131399,15155,94.3137264439307
"15156",202005,15156,94.2941809948161
"15157",606407,15157,94.2913708845078
"15158",691596,15158,94.2818582415803
"15159",424619,15159,94.27291998102
"15160",306882,15160,94.2661196129031
"15161",119239,15161,94.1997505682529
"15162",228058,15162,94.1972662818292
"15163",479330,15163,94.1694027118703
"15164",2094449,15164,94.1609286901149
"15165",2097654,15165,94.1589828663751
"15166",448882,15166,94.158204088236
"15167",408052,15167,94.1548954663365
"15168",524901,15168,94.154264586774
"15169",69277,15169,94.1286792791724
"15170",386726,15170,94.1217882633817
"15171",962384,15171,94.1000037991608
"15172",224418,15172,94.0814234964658
"15173",2100240,15173,94.0613354866698
"15174",439268,15174,94.0429802654806
"15175",60114,15175,94.0374042599747
"15176",669265,15176,94.0363995479918
"15177",706796,15177,94.0113837507379
"15178",736817,15178,94.0072878266008
"15179",2067158,15179,93.9939709043366
"15180",122511,15180,93.9935634436821
"15181",452953,15181,93.9857989220633
"15182",224656,15182,93.9795050096331
"15183",369746,15183,93.9626426380969
"15184",552716,15184,93.9587993466676
"15185",342745,15185,93.9558555754863
"15186",129120,15186,93.9438174645394
"15187",255441,15187,93.8929225136241
"15188",961656,15188,93.8475762793717
"15189",780882,15189,93.8440612113377
"15190",29075,15190,93.8257905610051
"15191",761360,15191,93.8213645095887
"15192",795968,15192,93.8132904124847
"15193",295250,15193,93.8119128696049
"15194",356999,15194,93.7696980892978
"15195",397309,15195,93.7633987514306
"15196",740324,15196,93.7597698412689
"15197",776666,15197,93.7479925689995
"15198",932981,15198,93.7461013610119
"15199",454168,15199,93.7368928689325
"15200",463619,15200,93.7339558121077
"15201",893984,15201,93.7322171373307
"15202",807076,15202,93.723680738181
"15203",305409,15203,93.669213367016
"15204",525539,15204,93.666746313403
"15205",409304,15205,93.6312586464647
"15206",130412,15206,93.6181663318795
"15207",248184,15207,93.6163207564438
"15208",956757,15208,93.606333193215
"15209",35344,15209,93.5607016119659
"15210",361080,15210,93.5457076491922
"15211",2075230,15211,93.5346850952013
"15212",640444,15212,93.5247035858324
"15213",823814,15213,93.4721559762488
"15214",452553,15214,93.4652472820818
"15215",1029645,15215,93.4606898192754
"15216",287952,15216,93.4564797903298
"15217",751557,15217,93.4193532419175
"15218",117166,15218,93.4158851030213
"15219",310922,15219,93.4051589034888
"15220",126082,15220,93.3852744769081
"15221",2094423,15221,93.380893488574
"15222",377958,15222,93.3579952873225
"15223",669760,15223,93.3446871690534
"15224",956462,15224,93.3355108455846
"15225",6026088,15225,93.2984617859382
"15226",426487,15226,93.2910697771414
"15227",454106,15227,93.2626006966737
"15228",8365,15228,93.2366719897758
"15229",853853,15229,93.2275946632455
"15230",368684,15230,93.2207628030411
"15231",936723,15231,93.0447842025162
"15232",441383,15232,93.0347240873832
"15233",354933,15233,93.0128396442616
"15234",444789,15234,92.9456926869288
"15235",208510,15235,92.9430749610625
"15236",273787,15236,92.942244163883
"15237",290881,15237,92.9212183823935
"15238",442189,15238,92.9168090995585
"15239",747303,15239,92.896652958749
"15240",667657,15240,92.8506160249114
"15241",473774,15241,92.8250229380443
"15242",1011,15242,92.8231107833348
"15243",317006,15243,92.8172995397681
"15244",504228,15244,92.7864806649322
"15245",71828,15245,92.7524852372236
"15246",2076933,15246,92.7283858396062
"15247",954424,15247,92.7227564439102
"15248",853824,15248,92.7159812877197
"15249",902285,15249,92.7108403742841
"15250",107105,15250,92.7079330281368
"15251",760406,15251,92.6926990390682
"15252",196313,15252,92.6531156022313
"15253",323595,15253,92.6213606256799
"15254",707206,15254,92.5832423788653
"15255",719361,15255,92.575564112687
"15256",898549,15256,92.5527901108104
"15257",599780,15257,92.550122458963
"15258",799518,15258,92.5435545801653
"15259",2076401,15259,92.5250965223901
"15260",662253,15260,92.4523956179602
"15261",119997,15261,92.4385841966134
"15262",455502,15262,92.4210804787841
"15263",68362,15263,92.2487380117089
"15264",604149,15264,92.2391637624444
"15265",827348,15265,92.2225678773373
"15266",271241,15266,92.2045882079057
"15267",276103,15267,92.1962261877989
"15268",928466,15268,92.1825504888446
"15269",807756,15269,92.1725077600132
"15270",103840,15270,92.1643385310416
"15271",740550,15271,92.1331103501912
"15272",794790,15272,92.123431525668
"15273",403983,15273,92.1226048658442
"15274",292765,15274,92.1021913257664
"15275",99990,15275,92.087324905575
"15276",796925,15276,92.0805575366129
"15277",469232,15277,92.0795590014633
"15278",446773,15278,92.0635359063872
"15279",368021,15279,92.0506852592173
"15280",105842,15280,92.0296393911317
"15281",316030,15281,92.0232016708787
"15282",272042,15282,92.0054660964793
"15283",759038,15283,91.9972947336856
"15284",892981,15284,91.9899020627638
"15285",448779,15285,91.940680823585
"15286",823637,15286,91.9326298726084
"15287",738986,15287,91.9113683622681
"15288",722032,15288,91.8942192306622
"15289",348485,15289,91.8694300604242
"15290",439750,15290,91.8554403583617
"15291",286975,15291,91.8469526724634
"15292",127963,15292,91.8244910212455
"15293",894987,15293,91.7903072331834
"15294",6030893,15294,91.7899660670908
"15295",739632,15295,91.7791379224416
"15296",483028,15296,91.7767609080574
"15297",332733,15297,91.7299512027778
"15298",344263,15298,91.7112860228616
"15299",955653,15299,91.7112788094257
"15300",449198,15300,91.7085552259964
"15301",2129474,15301,91.6953026181889
"15302",760647,15302,91.6711505347534
"15303",479057,15303,91.6334402086193
"15304",841939,15304,91.6291411779824
"15305",911228,15305,91.604795056745
"15306",700295,15306,91.5931355881732
"15307",2105919,15307,91.5526247873496
"15308",794809,15308,91.5412935096655
"15309",394741,15309,91.5383780687326
"15310",553887,15310,91.5307646416759
"15311",736421,15311,91.5168974246093
"15312",956814,15312,91.5063527315212
"15313",416788,15313,91.5022548787212
"15314",277412,15314,91.4986480142123
"15315",294693,15315,91.4842375104236
"15316",634123,15316,91.461128005618
"15317",67309,15317,91.4563991782053
"15318",713166,15318,91.4449357771603
"15319",365653,15319,91.4374319904386
"15320",33323,15320,91.433923013992
"15321",741503,15321,91.4264893383863
"15322",2129001,15322,91.4194336985568
"15323",440064,15323,91.4016044695793
"15324",2076081,15324,91.3955783805579
"15325",60390,15325,91.3734964678406
"15326",229295,15326,91.3725531120166
"15327",607155,15327,91.3712392210588
"15328",410945,15328,91.3581579135568
"15329",415060,15329,91.3519435772698
"15330",72405,15330,91.3496349013118
"15331",742610,15331,91.3495170119993
"15332",162711,15332,91.3446931690256
"15333",641371,15333,91.3355790527657
"15334",898516,15334,91.3049492035384
"15335",376865,15335,91.2982953549033
"15336",690397,15336,91.2537292509707
"15337",860715,15337,91.2075835404618
"15338",960557,15338,91.2062867165161
"15339",606946,15339,91.1851531090478
"15340",311448,15340,91.1811371826371
"15341",36346,15341,91.1733828576757
"15342",241784,15342,91.1531528907512
"15343",964884,15343,91.1265529974668
"15344",188547,15344,91.1139477662598
"15345",935562,15345,91.1128439734938
"15346",188105,15346,91.1038213167914
"15347",2098210,15347,91.0957181856613
"15348",853209,15348,91.0739432275835
"15349",808712,15349,91.0690861894384
"15350",249786,15350,91.0597390794125
"15351",816306,15351,91.0566514783179
"15352",327606,15352,91.0472935619053
"15353",850270,15353,91.0150316030812
"15354",108798,15354,91.0049369217627
"15355",932934,15355,90.974360456982
"15356",690837,15356,90.964261741782
"15357",700910,15357,90.9523821781536
"15358",525340,15358,90.9385596083692
"15359",437559,15359,90.9339749445894
"15360",152565,15360,90.9082285712225
"15361",403774,15361,90.9020366155471
"15362",2204827,15362,90.8933777939933
"15363",114839,15363,90.8754197669902
"15364",349412,15364,90.8728627048983
"15365",25988,15365,90.840304143019
"15366",235879,15366,90.8243915832117
"15367",799364,15367,90.7961094315721
"15368",332070,15368,90.7935854302045
"15369",723666,15369,90.7913968828165
"15370",954947,15370,90.7459843074759
"15371",174832,15371,90.7457615523097
"15372",760049,15372,90.74098698103
"15373",857919,15373,90.7186350398198
"15374",956799,15374,90.7130870435532
"15375",857547,15375,90.695211274632
"15376",522315,15376,90.6739552267812
"15377",165305,15377,90.6563435570902
"15378",954568,15378,90.639348721791
"15379",126298,15379,90.6352997694554
"15380",196581,15380,90.6116475696483
"15381",496964,15381,90.5883799078531
"15382",2103554,15382,90.5687030259541
"15383",707540,15383,90.5406047669562
"15384",433223,15384,90.5145206329789
"15385",42287,15385,90.5011284899203
"15386",925559,15386,90.5011073522809
"15387",722795,15387,90.4900621222772
"15388",430711,15388,90.487524416859
"15389",932539,15389,90.4687845138894
"15390",72692,15390,90.4555831712053
"15391",360286,15391,90.4346927720307
"15392",664499,15392,90.4302791612504
"15393",2067674,15393,90.4238775475587
"15394",377429,15394,90.4120241980284
"15395",964889,15395,90.4006472790536
"15396",19067,15396,90.3991959138227
"15397",327108,15397,90.3845995291947
"15398",807875,15398,90.3760176903952
"15399",289835,15399,90.3435921533088
"15400",490029,15400,90.3277270744172
"15401",856377,15401,90.3208275792681
"15402",264423,15402,90.3193584526446
"15403",852108,15403,90.3107619766592
"15404",723573,15404,90.3036524993292
"15405",2135347,15405,90.274819783162
"15406",759623,15406,90.2684087670528
"15407",957690,15407,90.2592243323213
"15408",745636,15408,90.2592169033645
"15409",364016,15409,90.2521200127835
"15410",97238,15410,90.218311368344
"15411",316728,15411,90.205854182289
"15412",321410,15412,90.2024185923385
"15413",393543,15413,90.1497477689005
"15414",774670,15414,90.1357570934142
"15415",287345,15415,90.1216854946547
"15416",143941,15416,90.1141113537756
"15417",88032,15417,90.1042029020493
"15418",707080,15418,90.0716385330963
"15419",814114,15419,90.061831300306
"15420",379239,15420,90.0586109282771
"15421",454855,15421,90.0578440017726
"15422",830481,15422,90.0542881841292
"15423",366511,15423,90.0524967582956
"15424",774571,15424,90.0516220735594
"15425",626201,15425,90.0279803259316
"15426",356261,15426,89.9772282529692
"15427",902581,15427,89.9687455493082
"15428",386224,15428,89.962619736912
"15429",344667,15429,89.9573474080533
"15430",712772,15430,89.9498401017715
"15431",828071,15431,89.931507164836
"15432",203088,15432,89.9067368637848
"15433",232013,15433,89.8916231171626
"15434",263090,15434,89.8557266199221
"15435",6003549,15435,89.8280853964354
"15436",666755,15436,89.7996194645293
"15437",58382,15437,89.7837334829345
"15438",417749,15438,89.766547180308
"15439",347745,15439,89.7549870538765
"15440",90143,15440,89.7533161254039
"15441",224983,15441,89.7124122864317
"15442",337102,15442,89.7055338123995
"15443",275864,15443,89.7023249039766
"15444",734000,15444,89.6746802532835
"15445",10473,15445,89.6740083917541
"15446",276444,15446,89.6710399129578
"15447",723476,15447,89.6699790408109
"15448",6025566,15448,89.6666348790887
"15449",431928,15449,89.6557614139881
"15450",523404,15450,89.642013761981
"15451",477628,15451,89.5996187252676
"15452",21859,15452,89.5859404921327
"15453",283967,15453,89.572491474291
"15454",411890,15454,89.5630708025944
"15455",316711,15455,89.5389083438786
"15456",547733,15456,89.5324929498042
"15457",689111,15457,89.522683328802
"15458",747999,15458,89.5003600395929
"15459",309090,15459,89.4911892142406
"15460",433181,15460,89.4871441227026
"15461",765424,15461,89.4770087716404
"15462",747970,15462,89.4599385604788
"15463",69554,15463,89.4527005095993
"15464",2128762,15464,89.4417717873143
"15465",83868,15465,89.4356244650589
"15466",774728,15466,89.4345132909033
"15467",704110,15467,89.4302414272123
"15468",833718,15468,89.386563192753
"15469",775941,15469,89.3498990744548
"15470",2128941,15470,89.3469884007749
"15471",550987,15471,89.3439293804261
"15472",760824,15472,89.3433957446404
"15473",280051,15473,89.3415773694817
"15474",578186,15474,89.3325908284605
"15475",269764,15475,89.3005887086199
"15476",701180,15476,89.2827835934971
"15477",525339,15477,89.278091066848
"15478",1236,15478,89.2512733573528
"15479",740841,15479,89.2410167755463
"15480",379320,15480,89.2317731980873
"15481",760905,15481,89.1919375655972
"15482",702632,15482,89.1902467364096
"15483",357193,15483,89.1838465678759
"15484",689556,15484,89.1760123298485
"15485",932982,15485,89.1257581426069
"15486",114486,15486,89.1195839345528
"15487",899877,15487,89.1192251107285
"15488",496523,15488,89.1155285304633
"15489",2160673,15489,89.0627639239889
"15490",314845,15490,89.0375876587834
"15491",731405,15491,89.0245675366137
"15492",248486,15492,89.0239668695721
"15493",827282,15493,89.0225980965712
"15494",587127,15494,89.009779556784
"15495",773979,15495,88.9891967839352
"15496",119476,15496,88.9567214530605
"15497",793124,15497,88.9493519650006
"15498",954983,15498,88.9371790062715
"15499",69130,15499,88.9180616747143
"15500",2065540,15500,88.883527925756
"15501",742139,15501,88.8675243449028
"15502",853711,15502,88.7779209916086
"15503",607767,15503,88.73953552399
"15504",2178893,15504,88.7368601092531
"15505",886492,15505,88.7246446726594
"15506",726526,15506,88.7111517330796
"15507",193530,15507,88.6995678627734
"15508",689756,15508,88.6928750995744
"15509",605832,15509,88.6487173700731
"15510",748625,15510,88.6456061290317
"15511",774708,15511,88.6436880563945
"15512",118102,15512,88.6363860808865
"15513",243187,15513,88.6259378941927
"15514",183290,15514,88.604460770588
"15515",660860,15515,88.5897564156924
"15516",228373,15516,88.5785612942759
"15517",932714,15517,88.5664179038376
"15518",708645,15518,88.5483093738676
"15519",794949,15519,88.513221483771
"15520",298299,15520,88.4727590058441
"15521",733967,15521,88.470183233489
"15522",2205221,15522,88.4674026839788
"15523",775330,15523,88.4620038945757
"15524",905581,15524,88.4498390061036
"15525",53763,15525,88.4373586254191
"15526",240531,15526,88.415482069202
"15527",827853,15527,88.4129405651295
"15528",11599,15528,88.3938170678109
"15529",811321,15529,88.3770211601087
"15530",190459,15530,88.3768978070725
"15531",661567,15531,88.3739100950633
"15532",831559,15532,88.3707246453761
"15533",55718,15533,88.3671072047842
"15534",497997,15534,88.3327057549373
"15535",222236,15535,88.3294581245386
"15536",195864,15536,88.3226854934702
"15537",401027,15537,88.2959984476208
"15538",2077682,15538,88.2949370208922
"15539",751815,15539,88.2939932655935
"15540",749397,15540,88.2880040165686
"15541",848235,15541,88.2554087496824
"15542",302653,15542,88.252807253853
"15543",746818,15543,88.249396151577
"15544",1008297,15544,88.2232345069363
"15545",42420,15545,88.2162525407181
"15546",807132,15546,88.2119435971375
"15547",811367,15547,88.198369601435
"15548",361814,15548,88.1973111317317
"15549",436007,15549,88.1851483931193
"15550",191981,15550,88.1842871009433
"15551",2065528,15551,88.1798912386366
"15552",476808,15552,88.1577364874407
"15553",921476,15553,88.1343861328229
"15554",449174,15554,88.118776302407
"15555",374801,15555,88.1070191567142
"15556",309793,15556,88.0537258034252
"15557",990123,15557,88.0345598293463
"15558",2151008,15558,88.0072182162502
"15559",2103578,15559,87.9981558432057
"15560",851899,15560,87.9961171475218
"15561",719338,15561,87.975479561621
"15562",2067088,15562,87.9233449216092
"15563",111627,15563,87.8912718617411
"15564",62725,15564,87.8410514787384
"15565",5679,15565,87.8343361888789
"15566",690070,15566,87.8127510953775
"15567",905719,15567,87.8066563537839
"15568",394672,15568,87.8020445159473
"15569",50477,15569,87.793544986246
"15570",775377,15570,87.7725216273288
"15571",248908,15571,87.7621677048727
"15572",222425,15572,87.7446455947562
"15573",337885,15573,87.7381899019736
"15574",2068910,15574,87.728811176021
"15575",902360,15575,87.7203310136478
"15576",177749,15576,87.7180034612488
"15577",2133342,15577,87.7030425346284
"15578",304372,15578,87.6880885445999
"15579",833696,15579,87.6773215505399
"15580",214555,15580,87.6724665336477
"15581",2071359,15581,87.648538371106
"15582",578727,15582,87.6237385667427
"15583",854874,15583,87.622617568439
"15584",772420,15584,87.6219502010614
"15585",229080,15585,87.60141689671
"15586",955654,15586,87.5497897303412
"15587",761051,15587,87.5469044839286
"15588",1057984,15588,87.5282889180134
"15589",310392,15589,87.4514895866145
"15590",660146,15590,87.4365362647825
"15591",597864,15591,87.355552577214
"15592",792676,15592,87.3430334269008
"15593",24155,15593,87.3382064097525
"15594",552728,15594,87.3165751510027
"15595",923176,15595,87.2839672746843
"15596",478795,15596,87.2688613764026
"15597",655131,15597,87.2676448457892
"15598",281972,15598,87.2511546177692
"15599",689859,15599,87.2505396927029
"15600",553325,15600,87.2389471601844
"15601",151024,15601,87.2286773965115
"15602",736282,15602,87.226082586997
"15603",2130858,15603,87.211805524392
"15604",2097489,15604.5,87.205603899947
"15605",2098221,15604.5,87.205603899947
"15606",6025958,15606,87.2043289045326
"15607",2094397,15607,87.2021423963549
"15608",605299,15608,87.185929001408
"15609",2204742,15609,87.1844333961096
"15610",307417,15610,87.1604549385623
"15611",956593,15611,87.1181649335445
"15612",246975,15612,87.1161031547732
"15613",441884,15613,87.0968729335913
"15614",828135,15614,87.0795903349837
"15615",714845,15615,87.0761393149669
"15616",150781,15616,87.0750712916001
"15617",732328,15617,87.0705817914345
"15618",690216,15618,87.0557391425145
"15619",515395,15619,87.0440011836198
"15620",551381,15620,87.0174483001277
"15621",434427,15621,87.0012282487208
"15622",2076950,15622,86.9834913443006
"15623",414129,15623,86.9577443836939
"15624",561616,15624,86.9154059160906
"15625",424231,15625,86.9010581555992
"15626",661961,15626,86.9005183927633
"15627",269014,15627,86.8972931424886
"15628",828122,15628,86.8942494855468
"15629",661861,15629,86.8904339524313
"15630",909305,15630,86.8729815658368
"15631",372099,15631,86.869190149519
"15632",2205511,15632,86.8481998719401
"15633",303376,15633,86.8273211507246
"15634",99204,15634,86.7494178563165
"15635",2106009,15635,86.7489077412353
"15636",2099998,15636,86.7444123909831
"15637",633764,15637,86.7262117647686
"15638",827927,15638,86.7215439360315
"15639",218380,15639,86.7175053432125
"15640",267616,15640,86.7155871041853
"15641",752468,15641,86.7017560637043
"15642",267145,15642,86.6975807840164
"15643",687558,15643,86.6859700797604
"15644",307511,15644,86.6586315121802
"15645",850479,15645,86.6483621959673
"15646",934117,15646,86.6244823171761
"15647",149165,15647,86.6096192956447
"15648",468832,15648,86.5904539033257
"15649",400234,15649,86.5846732119101
"15650",962285,15650,86.582952888804
"15651",409327,15651,86.5624963961383
"15652",748033,15652,86.5355348695714
"15653",905341,15653,86.5209855604798
"15654",305079,15654,86.5109254526721
"15655",962129,15655,86.5082490040754
"15656",211764,15656,86.476893974622
"15657",204885,15657,86.4405813724864
"15658",450313,15658,86.4119915963562
"15659",2090698,15659,86.3694019038607
"15660",605808,15660,86.3551245512371
"15661",606425,15661,86.3471042474592
"15662",336289,15662,86.3011898335987
"15663",2150369,15663,86.282993312716
"15664",344205,15664,86.2706337010198
"15665",173944,15665,86.2298298973057
"15666",419181,15666,86.219112719584
"15667",725860,15667,86.2072681818742
"15668",923334,15668,86.1843319773348
"15669",72295,15669,86.1818863018443
"15670",336543,15670,86.1590953952422
"15671",389316,15671,86.1417387002554
"15672",48763,15672,86.1157763676626
"15673",204113,15673,86.0912077208104
"15674",634874,15674,86.084313504122
"15675",735510,15675,86.0789565558184
"15676",235657,15676,86.0759004877632
"15677",524458,15677,86.0739318503697
"15678",294276,15678,86.0459043891954
"15679",656766,15679,86.0443135905991
"15680",140827,15680,85.9796480355307
"15681",585696,15681,85.9312286206912
"15682",259329,15682,85.9212883639011
"15683",28805,15683,85.8926503833363
"15684",1054093,15684,85.872874845761
"15685",850523,15685,85.8542395373441
"15686",2099058,15686,85.844673097693
"15687",853994,15687,85.8403007589311
"15688",8354,15688,85.8305244438783
"15689",2103910,15689,85.8166432131225
"15690",2097582,15690,85.8136680873727
"15691",48184,15691,85.7959197346951
"15692",725983,15692,85.7893648729623
"15693",467480,15693,85.7625298138522
"15694",852213,15694,85.7557424869474
"15695",776185,15695,85.7339107690577
"15696",858841,15696,85.7293459376929
"15697",576740,15697,85.7248310714889
"15698",722197,15698,85.714026138268
"15699",2067035,15699,85.7087490626849
"15700",228061,15700,85.6667468900553
"15701",793211,15701,85.6572484912361
"15702",964854,15702,85.6457063791412
"15703",312370,15703,85.6399724444472
"15704",808352,15704,85.6150727961296
"15705",429316,15705,85.5964910740847
"15706",10231,15706,85.5881929184279
"15707",35897,15707,85.5869926361081
"15708",662830,15708,85.5624603997259
"15709",632474,15709,85.5561020368872
"15710",86722,15710,85.5560717379049
"15711",496312,15711,85.5444548033025
"15712",155668,15712,85.5097104046528
"15713",321960,15713,85.5062954233911
"15714",415265,15714,85.4968220437052
"15715",340595,15715,85.4661790668369
"15716",141343,15716,85.4469477578318
"15717",937250,15717,85.4327587105614
"15718",162543,15718,85.4281646503755
"15719",373468,15719,85.4227856382587
"15720",844432,15720,85.4122769067198
"15721",634504,15721,85.3886227527024
"15722",72990,15722,85.3838484945047
"15723",350878,15723,85.3795253152729
"15724",433996,15724,85.3350510690572
"15725",795351,15725,85.3030310717184
"15726",82350,15726,85.3008216132709
"15727",913832,15727,85.29667887577
"15728",755294,15728,85.2666815906222
"15729",117378,15729,85.250515249483
"15730",461238,15730,85.246631225166
"15731",2079495,15731,85.2351620398652
"15732",737140,15732,85.2105572627316
"15733",312292,15733,85.2004910079452
"15734",133317,15734,85.1938219214104
"15735",544417,15735,85.1805216870777
"15736",954756,15736,85.1763694539906
"15737",577514,15737,85.1648657371529
"15738",226142,15738,85.1635612408543
"15739",761015,15739,85.1366638111038
"15740",707254,15740,85.1297340000614
"15741",932705,15741,85.1111397598355
"15742",872115,15742,85.1044430907938
"15743",721711,15743,85.0936083135178
"15744",477421,15744,85.0472664598727
"15745",20719,15745,85.036792878563
"15746",814128,15746,85.0351244061235
"15747",240059,15747,85.015290255198
"15748",412580,15748,85.0085573879878
"15749",131150,15749,85.002766274939
"15750",2067197,15750,84.9618351176744
"15751",443755,15751,84.9094856292297
"15752",794678,15752,84.9036164414949
"15753",170015,15753,84.9000811057989
"15754",547725,15754,84.8977492320984
"15755",355053,15755,84.8966529578652
"15756",551691,15756,84.8876013512582
"15757",761005,15757,84.8799834163609
"15758",2100788,15758,84.8759514987055
"15759",550262,15759,84.865050222404
"15760",177773,15760,84.8401620381543
"15761",141416,15761,84.8393247046579
"15762",84233,15762,84.830864128786
"15763",26588,15763,84.8238964182273
"15764",22752,15764,84.8202366252933
"15765",421881,15765,84.8167666219414
"15766",631821,15766,84.7880894423921
"15767",551797,15767,84.766813445434
"15768",131629,15768,84.7612484237774
"15769",112339,15769,84.7516931002794
"15770",6047523,15770,84.7401731474408
"15771",956620,15771,84.7242713691418
"15772",810948,15772,84.6814728609885
"15773",104421,15773,84.6736335246442
"15774",147885,15774,84.6591546212016
"15775",199402,15775,84.6536899548938
"15776",552717,15776,84.6366961806344
"15777",2067338,15777,84.6130536424306
"15778",927015,15778,84.5892170688257
"15779",2094398,15779,84.5667526576019
"15780",281457,15780,84.5649055120696
"15781",2072225,15781,84.5271413058127
"15782",254574,15782,84.5070603123774
"15783",186511,15783,84.4773814104109
"15784",448012,15784,84.4748250148148
"15785",2094875,15785,84.4687680178353
"15786",86207,15786,84.4415326032308
"15787",2067565,15787,84.4259402377264
"15788",270597,15788,84.3980937962054
"15789",793186,15789,84.3642940265313
"15790",253734,15790,84.3564441632876
"15791",926991,15791,84.321155616729
"15792",368496,15792,84.3121284511785
"15793",445324,15793,84.3116102870299
"15794",8183,15794,84.2975750516819
"15795",902676,15795,84.2897818953311
"15796",734010,15796,84.2870970847444
"15797",127522,15797,84.2865764218579
"15798",1012285,15798,84.2860330442971
"15799",281914,15799,84.2844270057792
"15800",72899,15800,84.2574705488958
"15801",320016,15801,84.2383132670408
"15802",899655,15802,84.2114753328689
"15803",833787,15803,84.2073307191727
"15804",828170,15804,84.1972532109744
"15805",794492,15805,84.196333277338
"15806",203018,15806,84.1598290821779
"15807",2105162,15807,84.1561931867297
"15808",774687,15808,84.139575909277
"15809",760663,15809,84.1321296063341
"15810",548322,15810,84.1251089266917
"15811",238690,15811,84.1018468822469
"15812",787,15812,84.0839495816233
"15813",794904,15813,84.0760481470116
"15814",456347,15814,84.0758496916897
"15815",760866,15815,84.0735461597744
"15816",550935,15816,84.0621957703663
"15817",182553,15817,84.0437021426381
"15818",93598,15818,84.0409613107834
"15819",828510,15819,84.0345565451043
"15820",139991,15820,84.0207130551218
"15821",67360,15821,84.0040055652507
"15822",234559,15822,83.9956748011567
"15823",713832,15823,83.9753597004893
"15824",853976,15824,83.9575128247153
"15825",422148,15825,83.9512912147991
"15826",85434,15826,83.9444386240109
"15827",604620,15827,83.9223781825401
"15828",63783,15828,83.921563286549
"15829",516863,15829,83.9112235194564
"15830",690446,15830,83.9001777964493
"15831",105543,15831,83.8999681024843
"15832",765282,15832,83.8781504199639
"15833",2100721,15833,83.8518667108247
"15834",237531,15834,83.8447677913364
"15835",631808,15835,83.8382766999903
"15836",957665,15836,83.8095777377883
"15837",801349,15837,83.8073246992687
"15838",9031,15838,83.7742143671914
"15839",346263,15839,83.7658187127369
"15840",720479,15840,83.7349003484242
"15841",802452,15841,83.7192632200611
"15842",761000,15842,83.7112084070423
"15843",157533,15843,83.700770681339
"15844",2204781,15844,83.6912678547178
"15845",579333,15845,83.6837080403048
"15846",956460,15846,83.6335935462246
"15847",430345,15847,83.613896857608
"15848",379475,15848,83.6031996138776
"15849",960787,15849,83.5898541214297
"15850",132464,15850,83.5805757449651
"15851",107398,15851,83.5480557032783
"15852",793515,15852,83.5278757476874
"15853",949637,15853,83.4867134639908
"15854",15338,15854,83.4845176875184
"15855",889468,15855,83.4823991793958
"15856",828110,15856,83.4743649138395
"15857",661534,15857,83.4638066273278
"15858",759929,15858,83.4608154647402
"15859",300348,15859,83.4469016426459
"15860",899819,15860,83.4212139423642
"15861",334542,15861,83.4195338192955
"15862",413754,15862,83.4114985556962
"15863",337052,15863,83.4029842467018
"15864",522451,15864,83.3982857046448
"15865",206982,15865,83.3936692036354
"15866",602697,15866,83.3851441675127
"15867",928498,15867,83.3660365646782
"15868",831381,15868,83.3406332422363
"15869",523549,15869,83.3374047658215
"15870",551377,15870,83.3096677338958
"15871",827944,15871,83.2931902575647
"15872",382806,15872,83.2898368397864
"15873",823859,15873,83.2843423523615
"15874",117001,15874,83.2830212735394
"15875",350520,15875,83.2820574536713
"15876",795582,15876,83.2707109465706
"15877",516196,15877,83.2505608352256
"15878",260396,15878,83.2339522732011
"15879",932677,15879.5,83.2031717240491
"15880",961915,15879.5,83.2031717240491
"15881",911239,15881,83.2012715171621
"15882",828525,15882,83.138096464112
"15883",706864,15883,83.1376306245309
"15884",954688,15884,83.1305422749907
"15885",441046,15885,83.1299929663317
"15886",308680,15886,83.1196091360451
"15887",777351,15887,83.1151770347379
"15888",579345,15888,83.0573649765864
"15889",633391,15889,83.0247452900286
"15890",229975,15890,83.0019795962651
"15891",851895,15891,82.9993604106671
"15892",748922,15892,82.9710049092004
"15893",639136,15893,82.9492352618597
"15894",394162,15894,82.9301597988447
"15895",6586,15895,82.9233066730087
"15896",411265,15896,82.913448428626
"15897",204250,15897,82.9000261370468
"15898",306471,15898,82.8982871565443
"15899",219142,15899,82.8837420002907
"15900",955152,15900,82.8702419930842
"15901",811046,15901,82.854734916229
"15902",760524,15902,82.8263905596869
"15903",906838,15903,82.8258170610667
"15904",68988,15904,82.820546492645
"15905",850493,15905,82.8184761802313
"15906",820911,15906,82.7954795258413
"15907",264498,15907,82.7905845991278
"15908",31797,15908,82.7757544778793
"15909",569511,15909,82.7747690997665
"15910",954689,15910,82.7710643728912
"15911",760916,15911,82.7470547227254
"15912",793452,15912,82.7192856675631
"15913",2099478,15913,82.7129452854819
"15914",10061,15914,82.7083597164664
"15915",579542,15915,82.6950003840615
"15916",807412,15916,82.689656543045
"15917",310288,15917,82.6610664413113
"15918",319752,15918,82.6506218647724
"15919",898646,15919,82.6477666973163
"15920",553871,15920,82.6342019256866
"15921",457693,15921,82.6337818539132
"15922",2060560,15922,82.6183524765728
"15923",380201,15923,82.6160078834966
"15924",545385,15924,82.6058528383145
"15925",765309,15925,82.6024116862723
"15926",264082,15926,82.6012260019986
"15927",344726,15927,82.5760583616883
"15928",2099392,15928,82.5690967027949
